Status,Fit Category,Fit Score,Opportunity Stage,Opportunity Title,Agency,Office,Notice Type,Notice ID,Solicitation Number,Due Date,Days Until Due,NAICS,PSC,Set-Aside,Place of Performance,Contract Value / Ceiling,Contract Value Source Text,Why It Fits Butler,Feasibility Concern,Recommended Next Step,SeaPort / Vehicle Required,Eligibility Status,Eligibility Requirement,Prime Feasibility,Subcontract / Teaming Path,Eligibility Notes,SAM.gov Link,Attachment Links,Contact Name,Contact Email,Search Source,Refresh Status,Data Confidence,Rejection Reason,Raw Notice Type,Matched Negative Keywords,Capacity / Logging Notes
Rejected,D,0,RFP / Solicitation,HIP Optimization Study for GRX-810,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NASA SHARED SERVICES CENTER,,Solicitation,a31b10318cc448a0b551fbf0ffcf0a6a,80NSSC26938863Q,2026-08-07,1,541715,AJ11,No Set aside used,UNITED STATES,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: nasa. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/a31b10318cc448a0b551fbf0ffcf0a6a/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7e5bfccea8114ca1a47bd6c458745a5e/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b73a5709844142b99ceff00978870e3e/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a31b10318cc448a0b551fbf0ffcf0a6a&limit=1'}",Monica Wilson,monica.d.wilson@nasa.gov,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read
Rejected,D,0,Special Notice,Two electrolysis stacks and one fuel cell stack to support the development of technology that can convert lunar water into rocket propellant.,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NASA SHARED SERVICES CENTER,,Special Notice,a23d8758adc647d2bde7c6af7c0825f4,80NSSC26939712Q,2026-08-07,1,541715,1675,,"Houston, Texas, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: nasa. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/a23d8758adc647d2bde7c6af7c0825f4/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/74a7a1dcfe7943a281695a92e6cf04d0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b8f6c31655b0414ab5b5350b1a116e86/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a23d8758adc647d2bde7c6af7c0825f4&limit=1'}",Cara Craft,cara.s.craft@nasa.gov,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,special notice,,Attachment text read; Attachment text read
Rejected,D,0,Sources Sought / RFI,"Evaluations, Assessments and Support Services (EASS)",NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NASA LANGLEY RESEARCH CENTER,,Sources Sought,9409a2dadc0343eebc4321090675f1bb,RFI-EASS2026,2026-08-07,1,541715,R410,,"Hampton, Virginia, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: nasa. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/9409a2dadc0343eebc4321090675f1bb/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/499089fb0dfd4d6986bf8bbb7f90280c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6e6528ca2e2046a8b7c5d69769503f90/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=9409a2dadc0343eebc4321090675f1bb&limit=1'}",Lindsey Leso,larc-easss@mail.nasa.gov,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read; Attachment text read
Rejected,D,-5,RFP / Solicitation,Quantitative Decision Reliability of AI-Accelerated Computational Modeling and Simulation for Cardiovascular Devices,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.FOOD AND DRUG ADMINISTRATION.FDA OFFICE OF ACQ  GRANT SVCS",,Solicitation,57dcbe04596d4de69f7cb27b9e9ae3bf, Amendment ,2026-08-07,1,541715,B529,No Set aside used,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/57dcbe04596d4de69f7cb27b9e9ae3bf/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2066cf1179eb4f9b9b6b2d7d176e5b33/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=57dcbe04596d4de69f7cb27b9e9ae3bf&limit=1'}",Telisha Wilson,telisha.wilson@fda.hhs.gov,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Hard reject: food,solicitation,,Attachment text read
Rejected,D,-3,RFP / Solicitation,Space Science Information Technology Support,DEPT OF DEFENSE.DEPT OF THE NAVY.ONR.ONR NRL.NAVAL RESEARCH LABORATORY,,Solicitation,6bb909e0ce0140eab2092cbeac28fb6d,N0017326R0007,2026-08-07,1,541715,AJ15,Small Business Set Aside - Total,UNITED STATES,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: navy. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/6bb909e0ce0140eab2092cbeac28fb6d/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/09cc9c6b99f54a13b888852a9796b783/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1327a31871fd4522884ffb14dfd94179/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1a0711de2eff4199bc4dcaf39de81149/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4a81eda13d56439ea451a430a285b51e/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b8bee1b1011a4f6d8386b25ab83b774a/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/be6d9c2cebcc4d67b76d90bcb514b42d/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=6bb909e0ce0140eab2092cbeac28fb6d&limit=1'}",Tamara Jenkins,tamara.jenkins@nrl.navy.mil,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,5,RFP / Solicitation,"49--REPAIR KIT,AIRCRAFT",DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,,Solicitation,ba1f573cd4444fc3b2d83d2e7283d410,SPE4A026T4109,2026-08-07,1,336413,49,,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: aircraft, dla aviation.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/ba1f573cd4444fc3b2d83d2e7283d410/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=ba1f573cd4444fc3b2d83d2e7283d410&limit=1'}","Questions regarding this solicitation should be emailed to the buyer listed in block 5 of the solicitation document which can be found under the Additional Information link.
If the Additional Information link does not work, please go to https://www.dibbs.bsm.dla.mil/Solicitations/ and type the solicitation number in the Global Search box.
",DibbsBSM@dla.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,combined synopsis/solicitation,,No downloadable attachment links found.
Rejected,D,-8,RFP / Solicitation,Amendment 1 - Site Visit and Questions and Answers posted Whiteriver Service Unit Water Treatment Services,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.INDIAN HEALTH SERVICE.PHOENIX AREA INDIAN HEALTH SVC",,Solicitation,9a95fa00020a46188e9f37737a0f6e91,IHS1526896,2026-08-07,1,541380,H145,Small Business Set Aside - Total,"Whiteriver, Arizona, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/9a95fa00020a46188e9f37737a0f6e91/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/186fa5bd997e48c1b5a8d722397f25e6/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2afdd7a37b764e15a3006d6c3c4a1b60/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ab2cdf57172d4209a12905ad73892f38/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c1e29f0cd44a486db879658f43c321e1/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ed00fbd0f2194c6d96c5145653e1d054/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=9a95fa00020a46188e9f37737a0f6e91&limit=1'}",Kerri Gilmore,Kerri.Gilmore@ihs.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-1,RFP / Solicitation,H--TURBINE & TRANSFORMER OIL TESTING for Hoover Dam -,"INTERIOR, DEPARTMENT OF THE.BUREAU OF RECLAMATION.LOWER COLORADO REGIONAL OFFICE",,Solicitation,a348edda9c424992bff9220e9906ac2b,140R3026Q0094,2026-08-07,1,541380,H291,Small Business Set Aside - Total,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: testing. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/a348edda9c424992bff9220e9906ac2b/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2108a4e7fadb45c49f21b631b1ae49cd/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8fbb74e507b14eeb9be634ddb7d9253a/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/aaec2ee9b2d44196bdcb9b9b4ebe6ff2/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/cbad6b02d3b04068a72818c0321f33e4/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/dbea9bd202d6454a8ee884cab2c3e5a9/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a348edda9c424992bff9220e9906ac2b&limit=1'}","Kent, Jennalyn",JKent@usbr.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Hard reject: dam,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-3,RFP / Solicitation,Environmental Analytical and Regulatory Compliance Services,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE RESERVE COMMAND.FA6648  482 LSS LGC,,Solicitation,891d642245a14700bb93e9c1c120f9ff,FA6648-19,2026-08-07,1,541380,B510,Small Business Set Aside - Total,"Homestead, Florida, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/891d642245a14700bb93e9c1c120f9ff/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0a0fe57061f1499eb87b2345c77c3fef/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1139c09036254961b2b702d1b6631cf5/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/17874f4580e84a73b4b17b0437bdb11c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/293d18d241e2419d8e6909a66c6dfa76/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/52045d1e58af4098866d86d131abd0ec/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6761250275524192a49f47079f8bcf5d/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a4c63c09efb94984b0c4801e525e7e65/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=891d642245a14700bb93e9c1c120f9ff&limit=1'}",Viviane Filias,viviane.filias@us.af.mil,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment skipped: too large; Attachment text read; Attachment text read
Rejected,D,-5,Special Notice,IsotopeAnalysis0001,DEPT OF DEFENSE.WASHINGTON HEADQUARTERS SERVICES (WHS).WASHINGTON HEADQUARTERS SERVICES,,Special Notice,334d716205c74e3faa74313dc1e662ee,IsotopeAnalysis0001,2026-08-07,1,541380,,,"District of Columbia, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/334d716205c74e3faa74313dc1e662ee/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8da2024daa054e98b6c587446cb2a9ff/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=334d716205c74e3faa74313dc1e662ee&limit=1'}",Leanne Condren,leanne.m.condren.civ@mail.mil,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,special notice,,Attachment text read
Rejected,D,0,Sources Sought / RFI,Maintenance Service on AVTRON H211 Hydraulic Test Stand,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC SAN DIEGO.NAVSUP FLT LOG CTR  SAN DIEGO,,Sources Sought,090a623a400043a9a16c8be329a7c590,1301290909,2026-08-07,1,541380,H299,,"Camp Pendleton, California, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/090a623a400043a9a16c8be329a7c590/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5645ded22ffa4b53a9af3825afac90e0/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=090a623a400043a9a16c8be329a7c590&limit=1'}",James Obbanya,james.j.obbanya.civ@us.navy.mil,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read
Rejected,D,0,RFP / Solicitation,"E-6B Maintenance, Repair and Overhaul (MRO)",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVAIR.NAVAIR HQS.NAVAL AIR SYSTEMS COMMAND,,Solicitation,467b92865ff14b7c9805bfbb45315d9a,N00019-25-RFPREQ-APM271-0012,2026-08-06,0,336411,J015,No Set aside used,UNITED STATES,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navair.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/467b92865ff14b7c9805bfbb45315d9a/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=467b92865ff14b7c9805bfbb45315d9a&limit=1'}",Lisa Troccoli,lisa.j.troccoli.civ@us.navy.mil,Primary NAICS 336411,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,presolicitation,,No downloadable attachment links found.
Rejected,D,-5,Sources Sought / RFI,B529--MONITORING VETERINARY MEDICAL UNIT (VMU) RODENTS,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.262-NETWORK CONTRACT OFFICE 22 (36C262)",,Sources Sought,7b7825c4961f4f5ca55669c259916450,36C26226Q1302,2026-08-06,0,541380,B529,,"San Diego, CA",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/7b7825c4961f4f5ca55669c259916450/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/74f791c550de40c28d9edef9fa07cf1c/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=7b7825c4961f4f5ca55669c259916450&limit=1'}",Felicia Simpson,felicia.simpson@va.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read
